"molecule structure","name","activity","type"
"CCCCCCCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O","P150535738","0","decoy"
"c1ccc(cc1)C[C@@H](C(=O)N[C@@H]2c3c(n(cn3)[C@@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)[NH+]=CN2)NC(=O)OCc5ccccc5","P155780209","0","decoy"
"CCc1ccc2c(c1)cc(c(=O)[nH]2)[C@H](c3nnnn3C(C)(C)C)[NH+]4CCN(CC4)c5ccccc5F","P10814160","0","decoy"
"CC(C)[NH+]1CCc2c(sc(c2C(=O)OC)NC(=O)[C@H]3CCCN3S(=O)(=O)c4ccc(cc4)F)C1","P13617313","0","decoy"
"C[C@H](C(=O)NCc1ccc2c(c1)OCO2)Sc3ccc(c[nH+]3)S(=O)(=O)N(C)C4CCCCC4","P14112963","0","decoy"
"CCOC(=O)c1c2c(sc1NC(=O)[C@H]3CCCN3S(=O)(=O)c4cccs4)C[NH+](CC2)C(C)C","P14565647","0","decoy"
"CN(CC(=O)Nc1ccc(cc1)F)C(=O)CSc2ccc(c[nH+]2)S(=O)(=O)N3CCCCCC3","P15781733","0","decoy"
"CCC[NH+]1CCc2c(sc(c2C(=O)OC)NC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4cccs4)C1","P16206801","0","decoy"
"CCOc1ccc(cc1)[C@H](C)NC(=O)CCc2[nH+]c3cc(ccc3n2C)S(=O)(=O)N4CCCCC4","P16509032","0","decoy"
"C[C@@]1(C(=O)N(C(=O)N1)CC[NH+]2CCOCC2)C3CCN(CC3)C(=O)C4(CC4)c5ccc(cc5)Cl","P17598080","0","decoy"
"CC(C)[C@@H](c1nnc2n1CC[NH+](CC2)Cc3ccc(cc3)N(C)c4ccccc4)NC(=O)c5ccoc5","P17859628","0","decoy"
"c1cc(c[nH+]c1)CCCOc2ccc(cc2)CN([C@H]3CCCCNC3=O)C(=O)c4ccc5c(c4)OCO5","P17998887","0","decoy"
"Cc1ccc(c(c1)Cn2c3c(=O)[nH]c(=O)n(c3nc2N4CC[NH+](CC4)Cc5ccccc5Cl)C)C","P18135619","0","decoy"
"Cc1ccccc1[C@@H]2[C@@H]3[C@H](C(=O)N(C3=O)c4ccc5c(c4)OCCO5)[C@@]([NH2+]2)(CCSC)C(=O)OC","P18367203","0","decoy"
"Cc1ccc(cc1)C[NH+](Cc2cc3ccc(cc3[nH]c2=O)OC)Cc4nnnn4CCc5ccccc5","P19162394","0","decoy"
"CC[C@H](c1nnnn1Cc2ccc(cc2)F)[NH+](Cc3cccs3)Cc4cc5ccc(cc5[nH]c4=O)OC","P19259007","0","decoy"
"CCN1C(=O)N(C(=O)C12CC[NH+](CC2)Cc3c[nH]nc3c4ccc(cc4)F)Cc5cccc(c5)OC","P22225526","0","decoy"
"c1cc(c(c(c1)F)F)CC(=O)N2CCC(CC2)[C@@]3(C(=O)N(C(=O)N3)C[C@H]4CCCO4)c5ccc[nH+]c5","P22668171","0","decoy"
"C[C@@H](c1nnc2n1CC[NH+](CC2)Cc3cccc(c3)Oc4ccc(cc4)Cl)NC(=O)c5ccco5","P22803993","0","decoy"
"CN(Cc1ccon1)C(=O)c2ccc(nc2N3CCC(CC3)[NH+]4CCC[C@@H](C4)CO)c5ccc(cc5)SC","P28274336","0","decoy"
"C[NH+]1CCN(CC1)S(=O)(=O)c2ccc3c(c2)[C@H]4C=CC[C@H]4[C@H](N3)c5cc(c(c(c5)OC)OC)OC","P30879599","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)N(C)c2ccc(cc2)OCC(=O)NC[C@H](c3ccco3)[NH+]4CCCC4","P37229046","0","decoy"
"CC(C)C[NH+]1CCO[C@@H](C1)CNC(=O)N2CCN(CC2)S(=O)(=O)c3c(cccc3Cl)Cl","P48655782","0","decoy"
"Cc1ccc(o1)CNC(=O)[C@H]2CCCN(C2)c3ccc4cc(ccc4[nH+]3)S(=O)(=O)N5CCCCC5","P48815127","0","decoy"
"C[C@@H](Cc1ccco1)NC(=O)[C@H]2CCCN(C2)c3ccc4cc(ccc4[nH+]3)S(=O)(=O)N5CCCC5","P49185464","0","decoy"
"Cc1c(c(n(c(=O)c1C#N)C)N2CC[NH+](CC2)CCO)/C=C\3/C(=O)N(C(=S)S3)CCC(C)C","P49447063","0","decoy"
"CCOc1cc(ccc1OCCC(C)C)[C@@H]2C(=C(C(=O)N2Cc3cc[nH+]cc3)O)C(=O)c4ccco4","P49676407","0","decoy"
"CN1C2=C([C@@H](NC1=O)c3cccc(c3Cl)Cl)C(=O)N(C2)CCC(=O)N4CC[NH+](CC4)C5CCCC5","P51636330","0","decoy"
"C[C@@H](C(=O)N1CC[NH+](CC1)CCc2ccccc2)N3CC4=C(C3=O)[C@@H](NC(=O)N4C)c5ccccc5Cl","P51636344","0","decoy"
"Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)OCC=C)CCC[NH+]4CCOCC4)O)OC","P51996603","0","decoy"
"c1ccc(cc1)/C=C/S(=O)(=O)N2CCN(CC2)CC(=O)NCC3(CCCCC3)[NH+]4CCOCC4","P52468780","0","decoy"
"CCOC(=O)C1=C(N(C(=O)C[C@H]1c2ccc(c(c2)Cl)Cl)CC(=O)NCC[NH+]3CCOCC3)C","P53027851","0","decoy"
"CCOC(=O)C1=C(N(C(=O)N[C@H]1c2cccc(c2)C)C)C[NH+]3CCN(CC3)C(=O)c4cccc(c4)F","P53439311","0","decoy"
"CCN(CC)C(=O)C[NH+]1CCN(CC1)C(=O)CCSCc2[nH]c(=O)c3c4c(sc3n2)CCC4","P53532384","0","decoy"
"CC[C@@H](c1nnnn1C[C@H]2CCCO2)[NH+](CCc3ccccc3C)Cc4cc5cccc(c5[nH]c4=O)C","P53991205","0","decoy"
"COC(=O)[C@@]1([C@H]2[C@@H]([C@@H]([NH2+]1)c3ccccc3F)C(=O)N(C2=O)c4ccc5c(c4)OCCO5)c6ccccc6","P54020367","0","decoy"
"CCc1ccccc1NC(=O)C[NH+]2CCN(CC2)CC(=O)N([C@@H]3CCS(=O)(=O)C3)C4CCCC4","P57958675","0","decoy"
"c1ccc(c(c1)N2CC[NH+](CC2)[C@@H](CNC(=O)[C@@H]3COc4ccccc4O3)c5ccc6c(c5)OCO6)F","P58487204","0","decoy"
"CCOC(=O)c1c2c(sc1NC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4cccs4)C[NH+](CC2)C(C)C","P58669273","0","decoy"
"CC1CCN(CC1)c2ccc(n[nH+]2)c3ccc(cc3)NC(=O)C[C@@H]4CSc5n4c(=O)c6c(n5)CCC6","P58743031","0","decoy"
"CCCCN([C@@H]1CCS(=O)(=O)C1)C(=O)CS[C@H]2NN=C(N2C3CC3)C4=c5ccccc5=[NH+]C4","P60635865","0","decoy"
"Cn1c(cc(n1)c2ccc(cc2)F)[C@H]3C[NH+]4CC[C@@H]3C[C@@H]4CNS(=O)(=O)c5cc(ccc5OC)OC","P65811754","0","decoy"
"Cc1ccc2c(c1)[nH]c([nH+]2)C3CCN(CC3)S(=O)(=O)c4ccc(cc4)S(=O)(=O)N5CCCC[C@H]5C","P78643231","0","decoy"
"Cc1ccccc1[C@@H]2[C@@H]3[C@@H](C(=O)N(C3=O)c4ccc5c(c4)OCCO5)[C@@]([NH2+]2)(c6ccccc6)C(=O)OC","P86712840","0","decoy"
"CCOC(=O)[C@@H]1CCC[NH+](C1)Cn2c3ccc(cc3oc2=S)S(=O)(=O)Nc4ccccc4Cl","P90344336","0","decoy"
"c1cc(ccc1C(=O)OCC(=O)c2ccc(cc2Cl)Cl)N3C(=O)C[C@H](C3=O)[NH2+]C[C@@H]4CCCO4","P90664619","0","decoy"
"CCCCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C[NH+](CC3)CC)C(=O)N(C)C","P91871090","0","decoy"
"c1cc(ccc1C[NH+]2CCN(CC2)CC(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCCCC4)C#N","P95553384","0","decoy"
"Cc1c2c(nc(nc2on1)CCC(=O)NCCC[NH+]3CCc4ccccc4C3)N5C[C@@H](C[C@@H](C5)C)C","P99954526","0","decoy"
"COc1ccccc1C[NH+]2Cc3ccccc3OCCC[C@H]4CN(CC[C@H]4CC(=O)N5CC[C@H](C5)O)C(=O)C2","P120542838","0","decoy"
"Cc1ccc(c(c1)C)NC(=O)C[C@H]2C(=O)[N+](=C(S2)Nc3ccc(cc3)OC)Cc4ccc5c(c4)OCO5","P152985143","0","decoy"
"Cc1cccn2c1nc3c(c2=O)cc(c([n+]3Cc4ccc(cc4)OC)N)S(=O)(=O)c5ccc(cc5)Br","P155655192","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P52781266","0","decoy"
"C1[C@@H]([C@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P52781268","0","decoy"
"C1[C@H]([C@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P52781270","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P88503984","0","decoy"
"C[C@@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@H]([C@H]2O)N(C)C(=O)C[NH3+])OC)O)[NH3+])[NH3+])[NH3+]","P90917330","0","decoy"
"C1[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P91269808","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P91269809","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P91269810","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P91269811","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P91878597","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P91878858","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C[NH3+])O)O)N)[NH3+]","P91878869","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)[NH3+]","P91880135","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)[NH3+])O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P91880535","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880753","0","decoy"
"C1[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880759","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880763","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880768","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880774","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P91880780","0","decoy"
"C1[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P91880845","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P91880847","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P91880849","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P91880851","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P93985389","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)[NH3+]","P93985826","0","decoy"
"C1C[C@H]([C@H](O[C@@H]1C[NH3+])O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)[NH3+])[NH3+])[NH3+]","P93985839","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)[NH3+])O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P93985844","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@H]2[C@H]([C@@H]([C@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)N)O)[NH3+]","P99302709","0","decoy"
"C1[C@H]([C@H]([C@H]([C@@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P101151117","0","decoy"
"C1[C@H]([C@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P101151122","0","decoy"
"C1C[NH2+]CC[NH2+]C[C@H](CNCC[NH2+]C1)[C@H]2C[NH2+]CC[NH2+]CCCNCC[NH2+]C2","P104790471","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)N)O)[NH3+]","P109013976","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@@H]1[NH3+])O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P110099627","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@@H]([C@H]1[NH3+])O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)[NH3+])O)O)[NH3+]","P110099658","0","decoy"
"C1[C@H]([C@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P112616312","0","decoy"
"C1[C@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P112616321","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@H]2[C@H]([C@@H]([C@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@H]([C@@H](O3)C[NH3+])O)[NH3+])[NH3+]","P120041472","0","decoy"
"C1[C@@H]([C@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P120571595","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P120571600","0","decoy"
"C1[C@@H]([C@@H]([C@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P120571608","0","decoy"
"C1[C@@H]([C@@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)[NH3+])O)O)O)[NH3+]","P120571610","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P123518507","0","decoy"
"C[C@@H]([C@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@H]([C@H]2O)N(C)C(=O)C[NH3+])OC)O)[NH3+])[NH3+])[NH3+]","P133875675","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)[NH3+]","P155499574","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P155600087","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)N)O)[NH3+]","P155600089","0","decoy"
"C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@H]2[C@H]([C@@H]([C@H]([C@@H](O2)C[NH3+])O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P156227843","0","decoy"
"C1[C@H]([C@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]","P156229096","0","decoy"
"C1C[C@@H]([C@@H](O[C@H]1C[NH3+])O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)[NH3+])O)[NH3+])[NH3+])[NH3+]","P156229151","0","decoy"
"Cc1ccc(c(c1)O)NC(=S)NC(=O)c2ccc(c(c2)Cl)Cl","P06702309","0","decoy"
"c1ccc(cc1)C2=C[C@H](NC(=O)N2)c3cc(ccc3O)Br","P08192944","0","decoy"
"c1cc(ccc1[C@H]2[C@@H]3CC=C[C@@H]3c4cc(ccc4N2)S(=O)(=O)N)Cl","P09781598","0","decoy"
"CCCNC(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4ccc(cc4)O","P20997445","0","decoy"
"CC(C)(C)NC(=O)c1cccc2c1N[C@@H]([C@H]3[C@@H]2C=CC3)c4ccccc4O","P22129674","0","decoy"
"Cc1ccccc1[C@H]2[C@@H]3CC=C[C@@H]3c4cc(ccc4N2)S(=O)(=O)N","P22134763","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2N)Br","P30594589","0","decoy"
"C[C@H](c1cccs1)NS(=O)(=O)c2c(cc(cc2Cl)N)Cl","P53043638","0","decoy"
"Cc1cc(ccc1[C@H](c2ccc3c(c2)NC(=O)CO3)N)Br","P54739351","0","decoy"
"Cc1ccc(cc1N[C@@H](C)c2cccc(c2)Br)S(=O)(=O)N","P55215124","0","decoy"
"C[C@@H](c1ccc(cc1)S(=O)(=O)N)Nc2ccc(cc2Cl)Cl","P55311225","0","decoy"
"C[C@@H](c1ccc(cc1)S(=O)(=O)N)Nc2ccc(cc2)Br","P55318223","0","decoy"
"Cc1ccc(cc1NS(=O)(=O)c2cc(cc(c2C)C)N)Br","P55560533","0","decoy"
"CSC(=[NH2+])N/N=C/c1cc(cc(c1[O-])Br)Br","P57364358","0","decoy"
"c1cc(ccc1/C=C/C(=O)c2cc(c(cc2Br)O)O)O","P59527859","0","decoy"
"CC1=CC[C@@H]2[C@@]([C@@H]1C[C@@]34[C@@H]([C@@H](C(=C)[C@@H]([C@@H]3O4)O)O)O)(CCCC2(C)C)C","P59973970","0","decoy"
"C[C@@H](c1ccc(cc1)Cl)NS(=O)(=O)c2ccc(cc2N)Cl","P61213558","0","decoy"
"Cc1cc(cc(c1NS(=O)(=O)c2cc(cs2)N)C)Br","P62332173","0","decoy"
"C[C@@H](c1cccc(c1)Br)NS(=O)(=O)c2cc(cs2)N","P62332819","0","decoy"
"c1cc(c(cc1S(=O)(=O)N)Br)N[C@H]2C[C@H]3CC[C@@H]2C3","P62366202","0","decoy"
"Cc1cc(nc(n1)S[C@H](c2ccc(cc2)Br)[C@H](C)[NH3+])[O-]","P64966659","0","decoy"
"c1cc(c(cc1Br)N)NS(=O)(=O)CC2CCCCC2","P73262693","0","decoy"
"Cc1cc(c(s1)C)[C@H](C)NS(=O)(=O)c2cc(ccc2N)Cl","P73912613","0","decoy"
"CCC1=[NH+][C@H](C(=[NH2+])N1C2CC2)c3cc(ccc3OC)Br","P76326083","0","decoy"
"c1cc(cc(c1)Cl)[C@@H](c2cc3c(cc2Br)[nH]c(=O)[nH]3)O","P77995005","0","decoy"
"Cc1ccc(cc1F)[C@H](c2cc3c(cc2Br)[nH]c(=O)[nH]3)O","P77995030","0","decoy"
"c1cc(ccc1C[C@H](c2cc3c(cc2Br)[nH]c(=O)[nH]3)O)Cl","P77995108","0","decoy"
"Cc1ccc(c(c1)Br)Oc2cccc(c2/C(=N/O)/N)Cl","P79295954","0","decoy"
"Cc1ccc(c(c1)N)S(=O)(=O)N[C@@H](C)c2ccc(cc2)Br","P87778642","0","decoy"
"C1C[C@H]2[C@H]3CC[C@@H]([C@@H]3[C@@H](C[C@@H]2[C@@H]4[C@@H]1C[C@@H](CC4)O)O)CCCC(=O)O","P90879359","0","decoy"
"c1cc(c(cc1Cl)N)S(=O)(=O)N[C@H]2CCCc3c2ccs3","P93934974","0","decoy"
"Cc1cccc2c1[nH]c(c2CN3CCC(CC3)(CO)O)c4ccccc4","P104187211","0","decoy"
"Cc1cc(cc(c1NC(=O)CC[C@H]2CCCCO2)N)Br","P106692815","0","decoy"
"C[C@@H]1CC[C@@H]([C@@H](C1)C)NS(=O)(=O)c2ccc(cc2N)Br","P108069316","0","decoy"
"C[C@H]1CC[C@H]([C@@H](C1)C)NS(=O)(=O)c2ccc(c(c2)Br)N","P110414695","0","decoy"
"c1cc(c(cc1Br)Cl)NC(=O)N[C@@H]2CCCC[C@H]2O","P122306975","0","decoy"
"CC1(CCC(CC1)NS(=O)(=O)c2ccc(c(c2)Br)N)C","P124476076","0","decoy"
"C[C@H]1CC[C@@H]([C@@H]1C)NS(=O)(=O)c2ccc(cc2N)Br","P134770840","0","decoy"
"Cc1cc(cc(c1NC(=O)[C@@H]2[C@H]([C@@H](O[C@@H]2C)C)C)N)Br","P136452381","0","decoy"
"c1cc2c(cc1Oc3cc(ccc3N)Br)CCC(=O)N2","P137389310","0","decoy"
"c1ccc(c(c1)Sc2c(cnc(n2)NN)Br)Cl","P137477162","0","decoy"
"Cc1cc(c(c(c1)Br)O)C(=O)N[C@H]2c3ccccc3C[C@H]2O","P139914808","0","decoy"
"[H]/N=C/1\NC[C@H](N1c2cccc(c2)Br)c3ccc(cc3)O","P146225246","0","decoy"
"[H]/N=C\1/NC[C@H](N1c2ccc(cc2)Br)c3cccc(c3)O","P146228099","0","decoy"
"Cc1ccc(cc1C)S(=O)(=O)Nc2ccc(c(c2)N)Br","P147610960","0","decoy"
"CC1(CCC[C@@H]1NS(=O)(=O)c2cc(ccc2N)Br)C","P147830957","0","decoy"
"CC1(CCCC[C@H]1NS(=O)(=O)c2cc(ccc2N)Br)C","P147831140","0","decoy"
"c1cc(c(cc1Nc2cnc(cn2)C(=S)N)Br)Cl","P148392369","0","decoy"
"c1ccc(cc1)C2(CCCC2)CNC(=O)N[C@H]3c4ccccc4C[C@@H]3O","P154288579","0","decoy"
"CC1(C[C@H](C(O1)(C)C)[C@H](c2cc(ccc2Br)OC)NN)C","P155195584","0","decoy"
