"molecule structure","name","activity","type"
"Cc1c(c(n(n1)c2ccc(cc2)S(=O)(=O)[O-])O)/C=C/3\C(=NN(C3=O)c4ccc(cc4)S(=O)(=O)[O-])C","P111901324","0","decoy"
"Cn1c(=O)c(cnc1[O-])CC(=O)N2CCNC[C@@H]2C(=O)NC3CC3","P112046344","0","decoy"
"CC1=C(C(=C(C(=O)[C@@H]1/C=C/2\C(=O)NC(=NC2=O)[O-])CC(=O)[O-])[O-])C(=O)N","P112653519","0","decoy"
"CCCCc1nnc(s1)N2C(=O)C[C@H](C2=O)SC[C@@H](C(=O)[O-])N","P112685274","0","decoy"
"CC(=O)N1CC2(CC[NH+](CC2)CCc3cnc(n(c3=O)C)[O-])C[C@@H]1C(=O)[O-]","P112745779","0","decoy"
"C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)N3[C@H](O/C(=C\CO)/[C@@H]3C(=O)[O-])CC(=O)[O-]","P120569413","0","decoy"
"CNC(=O)c1ccc(o1)CN2CCN([C@H]3[C@@H]2CS(=O)(=O)C3)CC(=O)[O-]","P120838919","0","decoy"
"CC[C@H](C)[C@@H](C(=O)[O-])NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1","P130226617","0","decoy"
"Cc1cc(=O)oc2c1ccc(c2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)[O-])O)O)O","P133875830","0","decoy"
"CS(=O)(=O)CCS(=O)(=O)N1CC[C@]2(C1)C(=NC(=O)N2)[O-]","P141903505","0","decoy"
"CN(C)C(=O)NCC(=O)N1CCN([C@H]2[C@@H]1CS(=O)(=O)C2)CCC(=O)[O-]","P144072038","0","decoy"
"C[C@@](C(=O)[O-])(C(F)(F)F)NS(=O)(=O)c1c[nH]c(=O)[nH]c1=O","P147661700","0","decoy"
"C1CC(CCC1CN2C(=O)CCC2=O)C(=O)ON3C(=O)C[C@@H](C3=O)S(=O)(=O)[O-]","P147822064","0","decoy"
"c1ccc(cc1)N2CCN(C[C@H]2C(=O)[O-])C(=O)CN3C(=O)CNC3=O","P149767408","0","decoy"
"C1C[C@@H](N(C1)C(=O)C23CC4CC(C2)CC(C4)(C3)C(=O)N5CCC[C@@H]5C(=O)[O-])C(=O)[O-]","P150894667","0","decoy"
"Cc1c(c(n(n1)C)C)S(=O)(=O)N[C@H](C)C(=O)N2CCCC[C@H]2C(=O)[O-]","P151137826","0","decoy"
"c1cc(ccc1N2C(=O)C[C@H](C2=O)SC[C@@H](C(=O)[O-])[NH3+])S(=O)(=O)[N-]c3nccs3","P151867558","0","decoy"
"C[C@@H](C(=O)[O-])NC(=O)C[C@@H]1C(=O)N/C(=N\N=C/c2ccco2)/S1","P154586092","0","decoy"
"C[C@H](C(=O)[O-])NC(=O)C[C@@H]1C(=O)N/C(=N\N=C/c2ccco2)/S1","P154586093","0","decoy"
"c1cnc([nH]1)CN2CCN(C[C@H](C2)C(=O)[O-])C(=O)Cn3cncn3","P155110234","0","decoy"
"C[C@H](C(=O)[O-])NC(=O)C(C(C(C(/C(=N/[C@H](C)C(=O)[O-])/[O-])(F)F)(F)F)(F)F)(F)F","P155658818","0","decoy"
"Cc1c(c(n(n1)c2ccc(cc2)S(=O)(=O)[O-])O)/C=C\3/C(=NN(C3=O)c4ccc(cc4)S(=O)(=O)[O-])C","P156214667","0","decoy"
"C1[C@@H](C=CS1(=O)=O)SC(=O)N","P17913150","0","decoy"
"C1COCCC1N2C[C@H](CC2=O)N","P53988761","0","decoy"
"[H]/N=C\1/N[C@H]2CS(=O)(=O)C[C@H]2S1","P56453848","0","decoy"
"C[C@@H](c1n[nH]c(=S)n1C)O","P59194300","0","decoy"
"C[C@@H](CN1CCOCC1)ON","P59207723","0","decoy"
"C1CS(=O)(=O)C[C@H]1N[C@H](O)S","P60923816","0","decoy"
"C1C[C@@H](NC1)c2nc([nH]n2)C3CC3","P62326207","0","decoy"
"C1C[C@@H](C(=O)C1)N2CCC[C@@H]2C(=O)N","P74984526","0","decoy"
"C1CN(C[C@H]1N)C(=O)C2CCOCC2","P75124623","0","decoy"
"C1COC[C@@H]1[C@@H]2C(=O)NCCN2","P77776810","0","decoy"
"C1CC(C1)NC(=O)CC(=O)O","P78174681","0","decoy"
"C1CN2CC3(CN1CN(C3)C2)N","P85650677","0","decoy"
"C1C[C@@H]([C@@H](C1)N2C(=O)CCCC2=O)N","P86303547","0","decoy"
"C1C[C@H](NC1)C(=O)N2CCNCC2","P86426310","0","decoy"
"CC(C)[NH2+]/N=C(\C)/C(=O)[O-]","P91591154","0","decoy"
"C1C[C@@H]([C@H](C1)N2C(=O)C=CC2=O)N","P97023335","0","decoy"
"CC(C)c1nnc2n1C[C@@H](CC2)N","P105253462","0","decoy"
"C[C@@H]1C[C@H](CCO1)S(=O)(=O)N","P107707257","0","decoy"
"C[C@@H](CO)N1C[C@@H](CC1=O)O","P107843279","0","decoy"
"C1C[C@]2(C[NH2+]C[C@H]2C(=O)[O-])COC1","P107917869","0","decoy"
"CN1CC[C@H](C1)N2CCC[C@@H](C2=O)N","P108003326","0","decoy"
"CN1CC[C@@H](C1=O)N2CC[C@@H](C2)N","P108880371","0","decoy"
"CNC(=O)CN[C@H]1CCOC1","P109524007","0","decoy"
"C1C[C@H](NC1)C(=O)N[C@@H]2CCCOC2","P109615814","0","decoy"
"CNC(=O)[C@@H]1COCCN1","P122873557","0","decoy"
"CNC(=O)[C@H]1CCCC[NH+]1/C=C/[O-]","P128496457","0","decoy"
"C[C@@H]1C(=O)NCCN1[C@@H]2CCNC2","P128893628","0","decoy"
"C[C@H]1CN([C@@H](CO1)C)[C@@H]2CNC[C@@H]2O","P128971630","0","decoy"
"C[C@@H](CN1CCCS1(=O)=O)N","P129060897","0","decoy"
"C1CCO[C@H](C1)C(=O)N2CC(C2)N","P129083521","0","decoy"
"CC1(CC(=O)N(C1=O)[C@@H]2C[C@H]2N)C","P130925921","0","decoy"
"CC#CCN1CCNC[C@@H]1C(=O)NC","P131816130","0","decoy"
"C1C[C@H](OC1)C(=O)NC2CC(C2)O","P132118270","0","decoy"
"C1CC(=O)N(C1)[C@H]2[C@H]([C@@H]3[C@@H]2OCC3)N","P133459113","0","decoy"
"C[C@@]1(COC[C@@H]1N)CN2CCOCC2","P133616069","0","decoy"
"C[C@@]1(COC[C@H]1N)CN2CCOCC2","P133616089","0","decoy"
"C[C@H]1CCCN1C(=O)[C@H]2COC[C@@H]2N","P133632348","0","decoy"
"CN1CCO[C@H](C1)[C@@H]([C@@H]2CCOC2)N","P134308794","0","decoy"
"C1C[C@@](CNC1)(C#N)N2CCNCC2","P134936242","0","decoy"
"C1C[C@](CNC1)(C#N)N2CCNCC2","P134936244","0","decoy"
"C1C[C@H](C[NH+](C1)/C=C\C(=O)[O-])O","P136022906","0","decoy"
"C1CN(C[C@H]1N2CCOCC2)N","P136315420","0","decoy"
"C[C@@H]1[C@H]([NH2+]C[C@@H](O1)C(C)(C)C)C(=O)[O-]","P136876205","0","decoy"
"C1CC1(C#N)C(=O)NC2CC(C2)O","P137139128","0","decoy"
"C1CCN[C@@H](C1)C(=O)N[C@H]2CCOC2","P137309245","0","decoy"
"C1C[C@@H]([C@H]1C(=O)[O-])[NH+]2CCC(CC2)O","P137524470","0","decoy"
"CC(C)C1=NC(=O)C2(N1)CCNCC2","P150036238","0","decoy"
"C1C[C@H](C(=[NH+]C1)C(=O)[O-])O","P151049420","0","decoy"
"CS(=O)(=O)N1C[C@@H]2C[C@@]2(C1)N","P151369700","0","decoy"
"CN1C(=O)NCC12CNC2","P153365689","0","decoy"
"C[C@@]1(C(=O)NC(=O)N1)c2cc[nH+]cc2","P23859862","0","decoy"
"c1cc2c(c(c1)[N+](=O)[O-])OC[C@@H](C2)[NH3+]","P24359666","0","decoy"
"CCc1nn2c(=[NH2+])cc(nc2s1)O","P42141086","0","decoy"
"CC1=C(N/C(=C/2\N=C[NH+]=N2)/NC1=O)C","P57021854","0","decoy"
"C1=C([C@@H]2C(=NN=N2)C=N1)[NH3+]","P59169760","0","decoy"
"c1cc(ncc1F)n2cnc(n2)[NH3+]","P62299530","0","decoy"
"CC(C)(c1nc(on1)[C@@H]2CCOC2)[NH3+]","P62304264","0","decoy"
"COCc1nc(no1)C2(CCCC2)[NH3+]","P62304453","0","decoy"
"CC(C)c1[nH]nc(n1)[C@H]2C[NH2+]CCO2","P66062533","0","decoy"
"C[C@@H](c1n[nH]nn1)[NH2+][C@H](C)C(C)C","P74645907","0","decoy"
"C[C@H](c1n[nH]nn1)[NH2+]C2CCC2","P74646681","0","decoy"
"Cc1nnc(o1)SC[C@](C)(C#N)[NH3+]","P76434437","0","decoy"
"c1cc(n[nH+]c1)N[C@@H]2CCCNC2=O","P79186866","0","decoy"
"c1cc(n[nH+]c1)N[C@H]2CCCNC2=O","P79186872","0","decoy"
"C[C@H](C(=O)N(C)CC(=O)NC)[NH2+]C","P81321846","0","decoy"
"C[C@H](C[NH3+])c1nc(on1)[C@@H]2CCOC2","P81471973","0","decoy"
"Cn1c(=O)[nH]nc1SC2C[NH2+]C2","P94303119","0","decoy"
"CCNC(=O)N(C)Cc1[nH]cc[nH+]1","P109291663","0","decoy"
"c1c[nH]nc1c2[nH]c3cc[nH+]cc3n2","P109365157","0","decoy"
"C[C@H](c1nc(no1)[C@@H]2CCC[NH2+]2)O","P109488982","0","decoy"
"C[C@H]([C@@H](C)Sc1nnnn1C)[NH3+]","P127647981","0","decoy"
"CCNC(=[NH2+])N1CCN(C(=O)C1)C","P129381406","0","decoy"
"Cc1c(non1)C[NH2+]CC(C)(C)O","P130549150","0","decoy"
"C1C[C@@H](OC1)CCc2nc(no2)C[NH3+]","P130647036","0","decoy"
"C[C@@H](C[NH3+])c1nc(no1)[C@@H]2CCCO2","P130950891","0","decoy"
"CC1(CN(C1)S(=O)(=O)N(C)C)[NH3+]","P131978662","0","decoy"
"c1c([nH]c[nH+]1)CNCc2cnco2","P132101970","0","decoy"
"CC(=[NH2+])N1CC(=O)NC(=O)C1","P133135741","0","decoy"
"Cc1c(snn1)C(=O)NC2C[NH2+]C2","P133386939","0","decoy"
"CCn1ccnc(c1=O)NC2C[NH2+]C2","P133388656","0","decoy"
"CC[NH2+][C@H]1COC[C@H]1C(=O)NOC","P133598761","0","decoy"
"CCc1nc([nH]n1)[C@H]2COC[C@@H]2[NH2+]C","P133622939","0","decoy"
"COc1cc(ncn1)NC2C[NH2+]C2","P133792359","0","decoy"
"CCOc1cc(ncn1)NC2C[NH2+]C2","P133793654","0","decoy"
"C1CN2[C@H](CNC2=O)CN1C3C[NH2+]C3","P134326384","0","decoy"
"C[C@H](c1nc(no1)CN(C)C)[C@@H](C)[NH3+]","P134355986","0","decoy"
"C[C@H]1[C@@H](CC[NH2+]1)C(=O)Nc2ccon2","P135089041","0","decoy"
"Cc1c(non1)CO[C@H]2CC[C@@H](C2)[NH3+]","P135275330","0","decoy"
"C[C@@H](Cc1nc(no1)[C@@H](C)OC)[NH3+]","P135525507","0","decoy"
"CC[C@@](C)(c1nnc2n1cncc2)[NH3+]","P135912105","0","decoy"
"C1CCO[C@H](C1)Cc2nc(no2)C[NH3+]","P136758842","0","decoy"
"c1c[nH+]cc2c1[nH]c(n2)c3cn[nH]n3","P137045205","0","decoy"
"CNC(=O)C[NH2+]C[C@H]1CCOCO1","P137639925","0","decoy"
"C[C@@H](CNC(=O)n1cc[nH+]c1)O","P137829661","0","decoy"
"CC(C)C(=[NH2+])N[C@H]1CC(=O)N(C1=O)C","P138877958","0","decoy"
"C[C@H](c1nc(on1)C(C)(C)[NH3+])OC","P146747875","0","decoy"
"C1CC1c2nc(on2)[C@H]3C[C@H](C[NH2+]3)O","P150354903","0","decoy"
"C1CC2(CCC1C[NH2+]2)c3[nH]nnn3","P150355018","0","decoy"
"c1cc(oc1[C@H]2CNCC[NH2+]2)[N+](=O)[O-]","P150499322","0","decoy"
"c1c[nH+]c(c(c1N)OC2CC2)[N+](=O)[O-]","P150575673","0","decoy"
"C1CN(CCC1C(=O)N)C(=O)[C@@H]2C[C@H](C[NH2+]2)O","P30451181","0","decoy"
"C1CN(CC[NH+]1C/C(=N/O)/N)CCO","P52170368","0","decoy"
"C1C[C@@H](CN(C1)C(=O)[C@H]2C[C@@H](C[NH2+]2)O)C(=O)N","P54862753","0","decoy"
"C1C[C@H](CN(C1)C(=O)[C@H]2C[C@@H](C[NH2+]2)O)C(=O)N","P54862754","0","decoy"
"C1CS(=O)(=O)CCN1C(=O)[C@@H](CC(=O)N)[NH3+]","P55738393","0","decoy"
"C1CCC(C1)N(CC(=O)N)C(=O)[C@@H]2C[C@@H](C[NH2+]2)O","P56231554","0","decoy"
"CNC(=O)NC(=O)CN1CCC[C@@H](C1)[NH3+]","P62280016","0","decoy"
"C[C@H](/C(=N/O)/N)[NH+]1CCN(CC1)CCO","P65800191","0","decoy"
"C[C@@](CC[NH+](C)[C@@H]1CCS(=O)(=O)C1)(C(=O)N)N","P74670603","0","decoy"
"CNC(=O)NC(=O)CN1CC[C@@H](C1)C[NH3+]","P75161882","0","decoy"
"CC(=O)NCCNC(=O)CN1CC[C@H](C1)C[NH3+]","P75170803","0","decoy"
"CC[NH+](C)CCNCC(=O)NC(=O)N","P81388049","0","decoy"
"C[NH+]1CC[C@@H](C1)NC(=O)C/C(=N/O)/N","P88885711","0","decoy"
"CNC(=O)NC(=O)CCN1CC[C@H](C1)C[NH3+]","P91518597","0","decoy"
"C1CNCC[NH+](C1)CC(=O)NCCCC(=O)N","P93788425","0","decoy"
"C1COCCC1NC(=O)C[NH2+]CCC(=O)N","P96311720","0","decoy"
"CCCNC(=O)[C@@H](C)NC(=O)[C@H]1C[NH2+]CCN1","P96387284","0","decoy"
"C1CN(C[C@H]1N2CCOCC2)CC[C@@H](C(=O)N)[NH3+]","P96699925","0","decoy"
"C[NH2+]CCN(C)C[C@H]1CC[C@@H](O1)C(=O)NN","P107528152","0","decoy"
"C[C@@H]1CCN(C[C@@H]1[NH3+])CCC(=O)NC(=O)NC","P108122515","0","decoy"
"C[C@@]1(CC[NH2+]C1)C(=O)N2C[C@H](C[C@@H]2C(=O)N)O","P109801753","0","decoy"
"C[NH+]1CCN([C@@H](C1)CNCCC/C(=N/O)/N)C","P123336475","0","decoy"
"C[C@@H](C(=O)NC(=O)NC)[NH+]1CCC[C@@H]1C(=S)N","P124705835","0","decoy"
"CC[NH+](CCO)C[C@@H]1CC[C@@H](O1)C(=O)NN","P128873296","0","decoy"
"C[C@H](C(=O)NC(=O)N)[NH+]1C[C@@H]2CCN[C@@H]2C1","P129623534","0","decoy"
"CCNC(=O)NC(=O)[C@@H](C)[NH2+]CC[C@@H](C)O","P129737210","0","decoy"
"CCNC(=O)NC(=O)[C@H](C)[NH2+]CC[C@H](C)O","P129737215","0","decoy"
"C[C@H](C[C@](C)(C(=O)N)[NH3+])N1CCS(=O)(=O)CC1","P131908646","0","decoy"
"C[C@@H](C(=O)NC(=O)NC)N1CC(C1)(C)[NH3+]","P131980444","0","decoy"
"C1C(C[NH2+]1)C(=O)NCCCS(=O)(=O)N","P132081501","0","decoy"
"CN(CC1CC(C1)[NH3+])c2c(=O)[nH]c(=O)[nH]n2","P132149259","0","decoy"
"C[NH2+][C@@H]1COC[C@@H]1C(=O)NC(CO)CO","P133591627","0","decoy"
"CC[NH2+][C@H]1COC[C@@H]1C(=O)NC[C@@H](CO)O","P133598883","0","decoy"
"C[C@H](C(=O)NC)NC(=O)[C@]1(COC[C@@H]1[NH3+])C","P133614350","0","decoy"
"C1CO[C@@H](C[NH2+]1)CC(=O)NCCCC(=O)N","P134021592","0","decoy"
"CNC(=O)NC(=O)C[NH+]1C[C@H]([C@H](C1)O)O","P135184112","0","decoy"
"C[C@@](C(=O)N[C@@H]1CONC1=O)(C(F)(F)F)[NH3+]","P135898260","0","decoy"
"CC(C)N1C(=O)C[C@H](C1=O)S/C(=[NH+]/N)/N","P136823643","0","decoy"
"CS(=O)(=O)NCCNC(=O)C1(CCC1)[NH3+]","P137710751","0","decoy"
"CC(C)[NH2+]CC(=O)N1C[C@H](C[C@@H]1C(=O)N)O","P138087922","0","decoy"
"CC(C)[NH2+]CC(=O)N1C[C@@H](C[C@H]1C(=O)N)O","P138087925","0","decoy"
"C1C[C@@H]2[C@@H]([C@@H]([C@@H]2OC1)NC(=O)[C@@H]3CCC(=O)N3)[NH3+]","P141191588","0","decoy"
"CC(=O)NCC(=O)N[C@H]1[C@@H]([C@@H]2[C@@H]1OCCC2)[NH3+]","P141192622","0","decoy"
"C[C@@]1(COC[C@@H]1[NH3+])C(=O)NC[C@@H]2CCC(=O)N2","P141684562","0","decoy"
"C[C@H]([C@@H](C)N1CC[NH+](CC1)CCO)C(=O)NN","P145714414","0","decoy"
"CC(C)NC(=O)NC(=O)C[NH+]1C[C@H]([C@H](C1)O)O","P145749774","0","decoy"
"C1C[C@](C[C@@H]1[NH+]2CCS(=O)(=O)CC2)(C(=O)N)N","P147041329","0","decoy"
"C1CC(C1)(CC(=O)N[C@@H]2CCC(=O)NC2=O)[NH3+]","P147788477","0","decoy"
"C1C[C@H](O[C@@H]1C[NH3+])C(=O)NCC(=O)NC2CC2","P148230626","0","decoy"
"CCCNC(=O)CNC(=O)[C@@H]1CC[C@@H](O1)C[NH3+]","P148230644","0","decoy"
"c1ccn(c(=O)c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O","P20814109","0","decoy"
"C#CCNC(=O)NC(=O)CCC(=O)O","P30122681","0","decoy"
"C1CC(=O)N[C@H]1C(=O)NC[C@H]2CNCCO2","P53923081","0","decoy"
"C1CN(CCC1N)CC(=O)N2CCNC2=O","P54622055","0","decoy"
"Cn1cc(ccc1=O)NC(=O)[C@H]2C[C@@H](CN2)O","P56170801","0","decoy"
"c1c(n([nH]c1=O)[C@@H]2CCS(=O)(=O)C2)N","P62094764","0","decoy"
"C[C@H](c1[n-]nnn1)n2ccc3c2CCC[C@H]3[NH3+]","P63240994","0","decoy"
"C1C[C@@H](CN(C1)C(=O)[C@H]2CNCCO2)C(=O)N","P66072324","0","decoy"
"CC[C@H](/C(=N/O)/N)C(=O)N1CCS(=O)CC1","P67653111","0","decoy"
"C[C@@H](C(=O)[O-])NC(=O)N[C@@H]1CC[NH+]2[C@@H]1CCC2","P74029633","0","decoy"
"C1C[C@H](C(=O)NC1)NC(=O)[C@H]2CNCCO2","P75387691","0","decoy"
"C[C@@H](c1[nH]c2ccc(cc2[nH+]1)S(=O)(=O)[O-])O","P78903793","0","decoy"
"C[C@H](C(=O)[O-])N(C)C(=O)NC1CC[NH2+]CC1","P81298167","0","decoy"
"C1CC1[NH+]2CC[C@@](C2)(c3[n-]nnn3)N","P95071434","0","decoy"
"C1CN(CCNC1=O)C(=O)[C@@H]2C[C@@H](CN2)O","P95297176","0","decoy"
"C1C[C@@H](CN(C1)C(=O)N2CC[C@@H](C2)C(=O)[O-])[NH3+]","P95345472","0","decoy"
"C[C@@H]1CN[C@@H](CN1)C(=O)N[C@@H](C)C(=O)N(C)C","P96396852","0","decoy"
"C1C[C@@H](OC1)C[N-]C2=NC(=O)CC(=[NH+]2)N","P100435734","0","decoy"
"C#CCCNC(=O)c1cc(=O)[nH]c(=O)[nH]1","P108277988","0","decoy"
"CC(=O)NCC[NH2+][C@@H]1CC(=NC1=O)[O-]","P121010408","0","decoy"
"c1c[nH]c(=NC(=O)[C@H]2CCC(=O)N2)[nH]1","P128856603","0","decoy"
"C1CC(=O)NC[C@@H]1N[C@H]2CS(=O)(=O)C[C@@H]2O","P128951890","0","decoy"
"C[C@H]1CN(CCN1)CCC(=O)NC(=O)NC","P131111727","0","decoy"
"C1CC(=O)NC[C@@H]1NC(=O)[C@@H]2COCCN2","P131209948","0","decoy"
"C1CC(=O)N[C@@H]1CNC(=O)[C@@H]2COCCN2","P131210155","0","decoy"
"C[C@H](CC(=O)N1CCOC[C@@H]1C(=O)[O-])[NH3+]","P131214267","0","decoy"
"C1CC1S(=O)(=O)N2CCNC[C@H]2C(=O)N","P131451510","0","decoy"
"C1CN(C[C@@H]1C[NH3+])C(=O)N2CC(C2)C(=O)[O-]","P132077221","0","decoy"
"CC(C)(C(=O)N[C@@H]1CCC(=O)N(C1=O)C)N","P132100891","0","decoy"
"C1COC[C@@H]1c2nc(on2)[C@H](CN)O","P133359118","0","decoy"
"CN([C@H]1COC[C@@H]1C(=O)[O-])C(=O)C2(CC2)[NH3+]","P133585909","0","decoy"
"C[C@H](C(=O)NC(=O)NC)N1CCC[C@H]1CO","P133656910","0","decoy"
"C1C[C@H]2CN(C[C@@H]1O2)C(=O)C/C(=N/O)/N","P133883308","0","decoy"
"CC1(CN(CCN1C)C(=O)[C@H](CC(=O)[O-])[NH3+])C","P134346776","0","decoy"
"C1CN(C(=O)N1)CCN2C[C@H]([C@H](C2)O)O","P135197643","0","decoy"
"C[C@H](C[NH2+]C)C(=O)N[C@@H]1CON=C1[O-]","P135398199","0","decoy"
"CC(C)(CN1CCCS1(=O)=O)C(=O)NN","P135557990","0","decoy"
"CC(=O)N1CCO[C@H](C1)/C(=N/O)/N","P135648388","0","decoy"
"CC[C@@](C)(C(=O)N1CCOC[C@@H]1C(=O)[O-])[NH3+]","P135870180","0","decoy"
"[H]/N=C/1\[C@@H](NC(=O)N1)CC(OC)OC","P136208113","0","decoy"
"C1C[C@H](O[C@H]1CN)C(=O)N2CCNC(=O)C2","P136260950","0","decoy"
"C1COC[C@@H]1NC(=O)N2CCO[C@H](C2)CN","P136618715","0","decoy"
"C[C@H]1COCCN1C(=O)C2(CC2)/C(=N\O)/N","P137146194","0","decoy"
"c1c(n(c(=O)[nH]c1=O)[C@@H]2C[C@H]3CC[C@@H]2O3)N","P137317960","0","decoy"
"C[C@@](C1CC1)(C(=O)N2CCOC[C@@H]2C(=O)[O-])[NH3+]","P138230810","0","decoy"
"C1CC(=O)N[C@H]1C(=O)NCC2(CCOCC2)O","P143085542","0","decoy"
"c1cc(n(c1)CC(=O)N2CCC(CC2)[NH3+])C(=O)[O-]","P145131260","0","decoy"
"Cn1c(c(c(=O)[nH]c1=O)C2CC[NH2+]CC2)[O-]","P149101757","0","decoy"
"C1C[C@@H](C[C@H]1C(=O)[O-])NC(=O)[C@@H]2COCC[NH2+]2","P153659717","0","decoy"
"C/C(=C(/C#N)\C(=O)N)/NN1CCOCC1","P155899757","0","decoy"
"Cc1c(nc(=O)[nH]n1)N/N=C/c2cc(c(c(c2)OC)[O-])[N+](=O)[O-]","P07179005","0","decoy"
"c1cnc(cn1)C(=O)N2CCN(C[C@H]2C(=O)N[C@H]3CCCNC3=O)C(=O)CSCC(=O)[O-]","P08009421","0","decoy"
"CC(C)C[C@H](C(=O)[O-])NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1[C@H]2[C@@H]([C@@H]3[C@H](O1)OC(O3)(C)C)OC(O2)(C)C","P13828434","0","decoy"
"CC(=O)OCC1=C(N2[C@H]([C@@H](C2=O)NC(=O)c3cc(cc(c3)[N+](=O)[O-])[N+](=O)[O-])SC1)C(=O)[O-]","P15432992","0","decoy"
"c1nnnn1CC(=O)N[C@H]2[C@H]3N(C2=O)C(=C(CS3)CSc4nnc(s4)O)C(=O)[O-]","P15898135","0","decoy"
"c1ccc(cc1)S(=O)(=O)NCC(=O)NNS(=O)(=O)c2ccc(c(c2)C(=O)[O-])F","P19859712","0","decoy"
"Cc1c(c(n[nH]1)n2cnnc2)[N-]S(=O)(=O)c3ccc(c(c3)OC)OC","P20536002","0","decoy"
"Cc1c(c(nn1C)C(=O)N[C@@H]2[C@@H]3N(C2=O)C(=C(CS3)C)C(=O)[O-])[N+](=O)[O-]","P21475297","0","decoy"
"Cn1c(=O)c(c(nc1[O-])NCCN2CCOCC2)[N+](=O)[O-]","P29406393","0","decoy"
"Cc1c(c(nc(=O)[nH]1)[O-])S(=O)(=O)N2CCC[C@H](C2)C(=O)Nc3ccc4c(c3)OCCO4","P30020826","0","decoy"
"CC(=O)N1[C@@H](OC(=N1)CCNc2c(nc(=O)[nH]n2)[O-])c3ccc(cc3OC)OC","P31623509","0","decoy"
"C[C@@H](Cn1c2c(nc1NCCCN3CCOCC3)n(c(=O)nc2[O-])C)O","P35151997","0","decoy"
"Cc1ccc2nc(c(c(=O)n2c1)/C=C/3\C(=O)N(C(=S)S3)CC(=O)[O-])N4CCN(CC4)CCO","P49535404","0","decoy"
"c1cc(ccc1/C=C/C(=O)c2c(cc(cc2O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)[O-])[O-])O","P50613742","0","decoy"
"Cc1cc(nn1C[C@@H](C)C(=O)N[C@@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)C)C(=O)[O-])[N+](=O)[O-]","P53463880","0","decoy"
"c1ccc2cc(ccc2c1)S(=O)(=O)N3CCN(CC3)C(=O)CN4CCN(CC4)S(=O)(=O)[NH-]","P54184476","0","decoy"
"COc1ccc(cc1OC)/C=C\2/C(=O)c3ccc(cc3O2)OCC(=O)N4C[C@@H](C[C@H]4C(=O)[O-])O","P56818121","0","decoy"
"c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)Nc2cnc([nH]c2=O)[O-]","P57407651","0","decoy"
"c1cc2c(cc1C(=O)NC(=S)NNC(=O)c3ccc(nn3)[O-])OCO2","P59025561","0","decoy"
"C[C@@H]1CN(C[C@@H](O1)C)S(=O)(=O)NCC[N-]S(=O)(=O)N2C[C@H](O[C@H](C2)C)C","P60354929","0","decoy"
"c1cc(sc1)n2c(=O)n(nn2)CC(=O)N3CCC(CC3)n4c5c(c(n[nH]c5=O)[O-])nn4","P60945013","0","decoy"
"c1cc(cc(c1)[N-]S(=O)(=O)[C@H]2CCS(=O)(=O)C2)NS(=O)(=O)[C@@H]3CCS(=O)(=O)C3","P60962579","0","decoy"
"CN(C)Nc1c(c(ncn1)N2CCC(CC2)C(=O)[O-])[N+](=O)[O-]","P61675189","0","decoy"
"CN1CCN(CC1)Nc2c(c(ncn2)N3CCC(CC3)C(=O)[O-])[N+](=O)[O-]","P61677898","0","decoy"
"[H]/N=C\1/C(=C/c2ccc(cc2)OCC(=O)[O-])/C(=O)N=C3N1N=C(S3)S(=O)(=O)CC(C)C","P62355619","0","decoy"
"CCOC(=O)COc1ccc(cc1)[C@@H]2c3c([nH]c(=O)s3)S[C@H]4[C@H]2C(=O)N(C4=O)CC(=O)[O-]","P70711090","0","decoy"
"CS(=O)(=O)N[C@H]1CCCN(C1)C(=O)c2cnn(c2C(F)(F)F)c3ccc(nn3)[O-]","P87911086","0","decoy"
"CS(=O)(=O)N1CCN(CC1)C(=O)NC(=O)COCC(=O)[O-]","P95286714","0","decoy"
"c1cc(ccc1c2[n-]nnn2)C(=O)N3CCN(CC3)CC4=CC(=O)N5C=CS[C@H]5N4","P97014553","0","decoy"
"CCCCN1[C@@H]([C@@H](C(=NC1=O)[O-])N(Cc2ccco2)C(=O)c3ccc(=O)[nH]c3)N","P97107377","0","decoy"
"c1ccc(c(c1)C(=O)[O-])NC2=NC(=O)[C@H]3[C@H](C=NN3C2)[N+](=O)[O-]","P97553790","0","decoy"
"CN(CC(=O)N1CCOCC1)C(=O)c2ccc(c(c2)[N-]S(=O)(=O)C)N3CCNCC3","P97705097","0","decoy"
"c1ccc2c(c1)C(=O)N([C@@H](N2)SC/C(=N/c3[nH]ncn3)/[O-])CCCN4CCCC4=O","P97908855","0","decoy"
"c1cc(ncc1S(=O)(=O)N2C[C@@H](C[C@H]2C(=O)[O-])O)[N+](=O)[O-]","P108378422","0","decoy"
